News_ID,primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,Category,SubCategory,Title,Abstract,URL,Title_Entities,Abstract_Entities
N63175,ecstasy,0.7985,enthusiasm,0.6455,0.9235,0.87,0.777,0.873,sports,basketball_nba,"LA rivalry takes on new meaning for fans as Lakers, Clippers in hunt for NBA championship","NBA Finals MVP Kawhi Leonard and other Clippers say they are used to taunts and booing from Lakers fans, who are ""like a religion"" in Tinseltown.",https://assets.msn.com/labs/mind/AAJaBQj.html,"[{""Label"": ""Los Angeles Clippers"", ""Type"": ""O"", ""WikidataId"": ""Q976396"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Clippers""]}, {""Label"": ""National Basketball Association"", ""Type"": ""O"", ""WikidataId"": ""Q155223"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [73], ""SurfaceForms"": [""NBA""]}]","[{""Label"": ""Los Angeles Clippers"", ""Type"": ""O"", ""WikidataId"": ""Q976396"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Clippers""]}, {""Label"": ""Kawhi Leonard"", ""Type"": ""P"", ""WikidataId"": ""Q926248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Kawhi Leonard""]}, {""Label"": ""NBA Finals Most Valuable Player Award"", ""Type"": ""N"", ""WikidataId"": ""Q739499"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NBA Finals MVP""]}]"
N22028,loathing,0.2818,sadness,0.6121,-0.532,0.0,-0.753,-0.155,lifestyle,lifestylebuzz,"Mom with schizophrenia, 6-year-old daughter missing in Queens",,https://assets.msn.com/labs/mind/AAJfTsZ.html,"[{""Label"": ""Queens"", ""Type"": ""G"", ""WikidataId"": ""Q18424"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Queens""]}]",[]
N8795,anger,0.8029999999999999,disgust,0.7394,0.0,-0.595,-0.574,-0.465,lifestyle,shop-all,5 Things You Probably Shouldn't Be Buying from Costco,"Bigger isn't always better, and some items sell for way cheaper at the supermarket than the warehouse.",https://assets.msn.com/labs/mind/AABmnFz.html,"[{""Label"": ""Costco"", ""Type"": ""O"", ""WikidataId"": ""Q715583"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Costco""]}, {""Label"": ""English modal verbs"", ""Type"": ""C"", ""WikidataId"": ""Q1624317"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""Shouldn't""]}]",[]
N43647,ecstasy,0.7173999999999999,enthusiasm,0.1757999999999999,0.8968,0.225,0.4599,0.718,news,newsphotos,POWER RANKING: Here's who has the best chance of becoming the 2020 Democratic presidential nominee,We've combined Insider polling and results of Morning Consult's daily survey to create a weekly power ranking of the potential 2020 candidates.,https://assets.msn.com/labs/mind/AAAKxi7.html,[],"[{""Label"": ""Insider Inc."", ""Type"": ""N"", ""WikidataId"": ""Q55669360"", ""Confidence"": 0.946, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Insider""]}, {""Label"": ""Morning Consult"", ""Type"": ""O"", ""WikidataId"": ""Q28401695"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [46], ""SurfaceForms"": [""Morning Consult""]}]"
N8071,ecstasy,0.7515000000000001,enthusiasm,0.7364,0.908,0.3904999999999999,0.7276,0.903,lifestyle,lifestyleroyals,"25 Photos of the Royal Family at Balmoral Castle, Queen Elizabeth's Favorite Home",The royal family has been visiting the Scottish estate for more than a century.,https://assets.msn.com/labs/mind/AAGBY83.html,"[{""Label"": ""Balmoral Castle"", ""Type"": ""S"", ""WikidataId"": ""Q42049"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Balmoral Castle""]}]",[]
N26926,grief,0.9606,loathing,0.2727,-0.977,0.0,-0.75,-0.659,lifestyle,voices,I'm Afraid to Tell My Male Bosses I'm Pregnant,"Women with children are considered less competent than those without. The longer I can pretend I'm one of the women without, the better.",https://assets.msn.com/labs/mind/AACIMEV.html,"[{""Label"": ""Pregnancy"", ""Type"": ""C"", ""WikidataId"": ""Q11995"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Pregnant""]}]",[]
N49265,joy,0.7515000000000001,calmness,0.6121,0.578,0.532,0.4535,0.0,foodanddrink,recipes,These Cranberry Sauce Recipes Are Perfect for Thanksgiving Dinner,You'll never want the store-bought version ever again.,https://assets.msn.com/labs/mind/AAAAxVC.html,"[{""Label"": ""Cranberry sauce"", ""Type"": ""C"", ""WikidataId"": ""Q2915430"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Cranberry Sauce""]}]",[]
N5124,loathing,0.9939,rage,0.7182,0.0,-0.897,-0.988,0.0,sports,basketball_ncaa,Phil Fulmer blasts NCAA after key Tennessee freshman denied eligibility,"Uros Plavsic, a redshirt freshman who transferred from Arizona State after a coaching change, will not be allowed to suit up for the Vols this season.",https://assets.msn.com/labs/mind/AAJJZo7.html,"[{""Label"": ""Phillip Fulmer"", ""Type"": ""P"", ""WikidataId"": ""Q7185676"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Phil Fulmer""]}, {""Label"": ""National Collegiate Athletic Association"", ""Type"": ""O"", ""WikidataId"": ""Q271805"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""NCAA""]}]",[]
N42777,ecstasy,0.7454999999999999,delight,0.4347999999999999,0.906,0.0,0.8035,0.0,lifestyle,lifestyleroyals,Prince George's Royal Life in Photos,"Photos of the future king of England   who is third in line for the throne, behind his father and Prince Charles.",https://assets.msn.com/labs/mind/AABDkOp.html,[],"[{""Label"": ""Charles, Prince of Wales"", ""Type"": ""P"", ""WikidataId"": ""Q43274"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [98], ""SurfaceForms"": [""Prince Charles""]}]"
N41387,delight,0.7212000000000001,calmness,0.7787999999999999,0.0,0.5870000000000001,0.898,0.0,tv,tv-gallery,Can you answer these real Jeopardy questions about TV shows?,"Culling data straight from the ""Jeopardy!"" archives, Stacker will provide a ""clue"" about TV shows and then present the answer in the form of a question on the following slide. Can you answer these real ""Jeopardy!"" questions about TV shows?",https://assets.msn.com/labs/mind/AABs6Gq.html,"[{""Label"": ""Jeopardy!"", ""Type"": ""W"", ""WikidataId"": ""Q499767"", ""Confidence"": 0.985, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Jeopardy""]}]","[{""Label"": ""Jeopardy!"", ""Type"": ""W"", ""WikidataId"": ""Q499767"", ""Confidence"": 0.985, ""OccurrenceOffsets"": [32, 203], ""SurfaceForms"": [""Jeopardy"", ""Jeopardy""]}]"
N41106,anger,0.8621,dislike,0.9788,0.0,-0.6145,-0.3229999999999999,0.0,sports,golf,Randall's Rant: Is Tiger already the GOAT without 18 majors?,"We may never understand what Tiger Woods has gone through off the golf course, but even so, does that make him the GOAT without 18 majors?",https://assets.msn.com/labs/mind/AAJwfU7.html,"[{""Label"": ""Tiger Woods"", ""Type"": ""P"", ""WikidataId"": ""Q10993"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Tiger""]}]","[{""Label"": ""Tiger Woods"", ""Type"": ""P"", ""WikidataId"": ""Q10993"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [29], ""SurfaceForms"": [""Tiger Woods""]}]"
N37243,pleasantness,0.997,,,0.0,0.0,0.659,0.0,finance,finance-real-estate,The 25 most desirable places to live in the US in 2019,Check out where U.S. residents would live if they could.,https://assets.msn.com/labs/mind/AABvlID.html,[],"[{""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""U.S.""]}]"
N20139,contentment,0.8364,acceptance,0.2758,0.276,0.0,0.091,0.0,foodanddrink,quickandeasy,40+ Stuffed Pasta Recipes You'll Want To Make Every Night,Stuff yourself.,https://assets.msn.com/labs/mind/AAGaNFS.html,[],[]
N9680,ecstasy,0.9727,enthusiasm,0.8894,0.981,0.212,0.7872,0.9535,tv,tv-celebrity,'Bachelor's Amanda Stanton Is Dating 'Rich Kids of Beverly Hills' Star Brendan Fitzpatrick,The mom of two opened up to ET about her dating life in August.,https://assets.msn.com/labs/mind/AAISxYG.html,"[{""Label"": ""Rich Kids of Beverly Hills"", ""Type"": ""W"", ""WikidataId"": ""Q20641700"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Rich Kids of Beverly Hills""]}]","[{""Label"": ""Eastern Time Zone"", ""Type"": ""U"", ""WikidataId"": ""Q941023"", ""Confidence"": 0.983, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""ET""]}]"
N35518,ecstasy,0.6697,eagerness,0.3364,0.8809999999999999,0.0,0.0,0.441,health,voices,"I'm Sorry, But Please Do Not Put Your Purse On My Couch","Welcome to my house, please drop your bag right there.",https://assets.msn.com/labs/mind/AAEKz14.html,[],[]
N60434,enthusiasm,0.7364,pleasantness,0.9727,0.504,0.0,0.6509999999999999,0.903,lifestyle,lifestyleroyals,It's Not All About the Corgis - Here Are the Royal Family's Other Beloved Pets,We all know how much Queen Elizabeth loved her Corgis.,https://assets.msn.com/labs/mind/AADmbCD.html,"[{""Label"": ""Royal corgis"", ""Type"": ""N"", ""WikidataId"": ""Q7270307"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Corgis""]}]","[{""Label"": ""Royal corgis"", ""Type"": ""N"", ""WikidataId"": ""Q7270307"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Corgis""]}, {""Label"": ""Elizabeth II"", ""Type"": ""P"", ""WikidataId"": ""Q9682"", ""Confidence"": 0.941, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""Queen Elizabeth""]}]"
N48239,enthusiasm,0.9,ecstasy,0.5061,0.8270000000000001,0.0,0.7759999999999999,0.957,autos,autosenthusiasts,"2020 Toyota Supra GT4 details announced, makes 429 horsepower",It goes on sale next year,https://assets.msn.com/labs/mind/AAJwpE1.html,[],[]
N40045,ecstasy,0.7015,delight,0.3803,0.8915000000000001,0.0,0.7855,0.0,travel,travelnews,Tim Burton's Original Art Is on Display at the Neon Museum in Las Vegas,A rare retrospective dedicated to the filmmaker's eccentric style marks the first time in nearly a decade that his artworks have been on display in the United States.,https://assets.msn.com/labs/mind/AAEmAHg.html,"[{""Label"": ""Tim Burton"", ""Type"": ""P"", ""WikidataId"": ""Q56008"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Tim Burton""]}, {""Label"": ""Neon Museum"", ""Type"": ""F"", ""WikidataId"": ""Q6993430"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Neon Museum""]}, {""Label"": ""Las Vegas"", ""Type"": ""G"", ""WikidataId"": ""Q23768"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [62], ""SurfaceForms"": [""Las Vegas""]}]","[{""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [152], ""SurfaceForms"": [""United States""]}]"
N43946,terror,0.4182,,,0.0,0.0,-0.999,-0.7979999999999999,movies,movies-gallery,16 Live-Action Disney Movies in the Works After 'Maleficent: Mistress of Evil' (Photos),"The studio is raiding its vault to remake classics including ""Mulan""",https://assets.msn.com/labs/mind/AABDmxB.html,"[{""Label"": ""Maleficent: Mistress of Evil"", ""Type"": ""N"", ""WikidataId"": ""Q54437950"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [49], ""SurfaceForms"": [""Maleficent: Mistress of Evil""]}]","[{""Label"": ""Mulan (1998 film)"", ""Type"": ""W"", ""WikidataId"": ""Q537407"", ""Confidence"": 0.921, ""OccurrenceOffsets"": [62], ""SurfaceForms"": [""Mulan""]}]"
N10836,delight,0.5318,ecstasy,0.1591,0.7125,0.0,0.8355,0.0,foodanddrink,tipsandtricks,100 Genius Tips that Will Make Your Holidays So Much Better,"From grocery shopping to cooking to using up the leftovers, we've assembled expert tips to help you through the holiday season.",https://assets.msn.com/labs/mind/AAHYSQQ.html,"[{""Label"": ""Christmas and holiday season"", ""Type"": ""C"", ""WikidataId"": ""Q3517772"", ""Confidence"": 0.924, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""Holidays""]}]",[]
N49585,sadness,0.8939,,,-0.625,0.0,0.0,0.0,travel,traveltripideas,What's new in Germany and the Low Countries for 2019,"Germany is famously a work in progress-- as are the nearby Low Countries-- and that includes their sightseeing attractions. In 2019, there's good news and a few important warnings for the smart traveler. To handle its ever-increasing number of visitors, Germany is busy renovating sights and...",https://assets.msn.com/labs/mind/AAEFJCX.html,"[{""Label"": ""Germany"", ""Type"": ""G"", ""WikidataId"": ""Q183"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Germany""]}]","[{""Label"": ""Germany"", ""Type"": ""G"", ""WikidataId"": ""Q183"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0, 254], ""SurfaceForms"": [""Germany"", ""Germany""]}]"
N24798,grief,0.8273,anger,0.853,-0.933,-0.6114999999999999,0.0,-0.504,lifestyle,lifestylebuzz,Millennials are killing purse sales and replacing them with backpacks,"Sales of women's backpacks are consistently rising, experts say.",https://assets.msn.com/labs/mind/AABvuF4.html,[],[]
N27435,rage,0.7182,fear,0.9818,0.0,-0.897,-0.126,-0.654,sports,more_sports,Locked On Suns Wednesday: Suns blast Kings to begin 2019-20 season,"What a way to begin the season for the Phoenix Suns, winning 124-95 over the Kings.",https://assets.msn.com/labs/mind/AAJgOKk.html,"[{""Label"": ""Phoenix Suns"", ""Type"": ""O"", ""WikidataId"": ""Q164177"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [10, 26], ""SurfaceForms"": [""Suns"", ""Suns""]}, {""Label"": ""Sacramento Kings"", ""Type"": ""O"", ""WikidataId"": ""Q166105"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [37], ""SurfaceForms"": [""Kings""]}]","[{""Label"": ""Phoenix Suns"", ""Type"": ""O"", ""WikidataId"": ""Q164177"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Phoenix Suns""]}, {""Label"": ""Sacramento Kings"", ""Type"": ""O"", ""WikidataId"": ""Q166105"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [77], ""SurfaceForms"": [""Kings""]}]"
N3395,terror,0.6455,loathing,0.3455,0.0,0.0,-0.774,-0.873,tv,tv-gallery,TV shows we're most excited about for the rest of the year,"From HBO originals like ""His Dark Materials"" to the new season of Netflix's ""The Crown,"" here are some of the shows we can't wait to watch.",https://assets.msn.com/labs/mind/AAGC54l.html,[],"[{""Label"": ""HBO"", ""Type"": ""O"", ""WikidataId"": ""Q23633"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""HBO""]}, {""Label"": ""His Dark Materials"", ""Type"": ""U"", ""WikidataId"": ""Q129240"", ""Confidence"": 0.926, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""His Dark Materials""]}, {""Label"": ""Netflix"", ""Type"": ""O"", ""WikidataId"": ""Q907311"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [66], ""SurfaceForms"": [""Netflix""]}]"
N53133,enthusiasm,0.7333,ecstasy,0.7242000000000001,0.899,0.283,0.8079999999999999,0.902,lifestyle,shop-apparel,The Absolute Best One-piece Bathing Suits of 2019,One-piece bathing suits are arguably the best kind you can wear them with jeans once summer is over. Here are the best and trendiest one-pieces to buy.,https://assets.msn.com/labs/mind/AABDu5D.html,"[{""Label"": ""One-piece swimsuit"", ""Type"": ""C"", ""WikidataId"": ""Q2736850"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""One-piece""]}]","[{""Label"": ""One-piece swimsuit"", ""Type"": ""C"", ""WikidataId"": ""Q2736850"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""One-piece""]}]"
N30702,ecstasy,0.8894,delight,0.4909,0.9535,0.0,0.8220000000000001,0.82,lifestyle,voices,40 Things I Wish I Could Tell My Younger Self,"From celebrities to scientists, doctors to artists, we asked some very successful people to share what they wish they had known when they were younger. You and your kids get all the great advice no time machine needed! The post 40 Things I Wish I Could Tell My Younger Self appeared first on Reader's Digest.",https://assets.msn.com/labs/mind/AADLU28.html,[],"[{""Label"": ""Reader's Digest"", ""Type"": ""M"", ""WikidataId"": ""Q371820"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [292], ""SurfaceForms"": [""Reader's Digest""]}]"
N14538,anger,0.9258,sadness,0.7848,-0.589,-0.6355,0.0,-0.4579999999999999,autos,autostrucks,Why Is This Weird Chevy Colorado Test Mule Trolling Ford HQ?,"It could be a Bronco test vehicle wearing a Bow Tie disguise, but some things don't add up.",https://assets.msn.com/labs/mind/AAEwL70.html,"[{""Label"": ""Ford Motor Company"", ""Type"": ""O"", ""WikidataId"": ""Q44294"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Ford""]}]","[{""Label"": ""Ford Bronco"", ""Type"": ""V"", ""WikidataId"": ""Q534238"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Bronco""]}, {""Label"": ""Grasshopper (rocket)"", ""Type"": ""U"", ""WikidataId"": ""Q5597534"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""test vehicle""]}]"
N37188,rage,0.5939,grief,0.5061,-0.8270000000000001,-0.856,0.0,0.0,lifestyle,lifestyledidyouknow,20 Words and Phrases You Had No Idea Were Coined in New York City,"Hey, youz! Check out all these vocab gems that were born in New York City! The post 20 Words and Phrases You Had No Idea Were Coined in New York City appeared first on Reader's Digest.",https://assets.msn.com/labs/mind/AAHYStZ.html,"[{""Label"": ""New York City"", ""Type"": ""G"", ""WikidataId"": ""Q60"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""New York City""]}, {""Label"": ""No Idea Records"", ""Type"": ""O"", ""WikidataId"": ""Q1157038"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [29], ""SurfaceForms"": [""No Idea""]}]","[{""Label"": ""New York City"", ""Type"": ""G"", ""WikidataId"": ""Q60"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60, 136], ""SurfaceForms"": [""New York City"", ""New York City""]}, {""Label"": ""No Idea Records"", ""Type"": ""O"", ""WikidataId"": ""Q1157038"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [113], ""SurfaceForms"": [""No Idea""]}, {""Label"": ""Reader's Digest"", ""Type"": ""M"", ""WikidataId"": ""Q371820"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [168], ""SurfaceForms"": [""Reader's Digest""]}]"
N1032,,,,,0.996,0.0,0.0,0.0,sports,racing,All of Kevin Harvick's Monster Energy Series victories,Recap all of Kevin Harvick's Monster Energy NASCAR Cup Series wins throughout his career in the sport's top series.,https://assets.msn.com/labs/mind/AAEFXBf.html,"[{""Label"": ""Kevin Harvick"", ""Type"": ""P"", ""WikidataId"": ""Q739092"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [7], ""SurfaceForms"": [""Kevin Harvick""]}]","[{""Label"": ""NASCAR Cup Series"", ""Type"": ""N"", ""WikidataId"": ""Q2707177"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [29], ""SurfaceForms"": [""Monster Energy NASCAR Cup Series""]}, {""Label"": ""Kevin Harvick"", ""Type"": ""P"", ""WikidataId"": ""Q739092"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13], ""SurfaceForms"": [""Kevin Harvick""]}]"
N30953,delight,0.447,serenity,0.6606000000000001,0.0,0.218,0.8075,0.0,foodanddrink,newstrends,PCC Community Markets Plans Its First Fast Casual Restaurant Inside New Ballard Store,The massive PCC outpost will open November 13,https://assets.msn.com/labs/mind/AAJfTtm.html,"[{""Label"": ""PCC Community Markets"", ""Type"": ""O"", ""WikidataId"": ""Q7118517"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""PCC Community Markets""]}]","[{""Label"": ""PCC Community Markets"", ""Type"": ""O"", ""WikidataId"": ""Q7118517"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""PCC""]}]"
